Longitude,Latitude,Roadsegment
-8.628021,41.158341,276270
-8.629164,41.15889,276241
-8.629407,41.158863,276242
-8.629623,41.1588,276243
-8.630136,41.15844,276246
-8.630226,41.157459,276252
-8.62965,41.157018,276256
-8.62956,41.156973,276257
-8.629452,41.156847,208934
-8.629506,41.156595,208935
-8.623629,41.158683,208984
-8.624061,41.158944,208983
-8.624664,41.159655,208975
-8.624646,41.159745,208974
-8.623791,41.160123,208041
-8.624727,41.159691,208975
-8.623827,41.158791,208983
-8.623494,41.158404,53210
-8.623701,41.157423,53210
-8.623746,41.157333,53210
-8.623845,41.15727,53210
-8.624394,41.157117,2949
-8.624556,41.157135,2949
-8.625168,41.157315,2951
-8.625798,41.157441,2951
-8.623314,41.156964,80862
-8.625825,41.157387,2951
-8.627913,41.157846,2959
-8.628291,41.158566,134546
-8.630082,41.158485,276246
-8.631873,41.158431,288428
-8.627535,41.155794,80868
-8.628273,41.15673,80864
-8.628291,41.157342,274012
-8.628066,41.157486,274013
-8.62794,41.157882,276266
-8.628408,41.15871,134547
-8.628885,41.158881,276276
-8.629119,41.158917,136783
-8.630136,41.158548,276246
-8.631315,41.158359,288427
-8.633547,41.158683,288419
-8.633403,41.158692,288419
-8.632818,41.158062,131990
-8.631675,41.156784,259928
-8.630586,41.157081,10197
-8.630235,41.157207,10196
-8.629605,41.156964,276257
-8.628705,41.156991,276263
-8.628444,41.156784,80864
-8.627472,41.155641,80866
-8.630235,41.159187,156183
-8.630118,41.159025,156185
-8.629866,41.158674,276245
-8.630154,41.158395,276247
-8.630271,41.157675,276251
-8.629929,41.157198,276255
-8.629497,41.157018,276257
-8.628642,41.157018,276263
-8.627823,41.156082,80864
-8.623476,41.157027,80862
-8.626392,41.157531,2951
-8.627976,41.158152,276268
-8.628678,41.158791,134548
-8.627661,41.156073,80864
-8.628318,41.156829,80864
-8.628075,41.157558,276275
-8.627985,41.157675,276278
-8.627895,41.158341,276269
-8.625816,41.159331,2652
-8.624889,41.159799,2652
-8.624574,41.159412,208978
-8.62461,41.159619,208975
-8.628255,41.156586,80864
-8.628552,41.156811,80864
-8.628651,41.156766,80864
-8.6283,41.15727,274012
-8.628111,41.157612,274014
-8.627994,41.158044,274018
-8.62722,41.158746,2652
-8.626536,41.159061,2652
-8.626482,41.159124,2652
-8.626374,41.159241,2652
-8.62497,41.159835,2652
-8.628444,41.157684,274043
-8.628417,41.157756,225392
-8.628282,41.157756,225393
-8.628039,41.15772,225394
-8.62839,41.158476,274032
-8.629443,41.158764,250688
-8.630046,41.158539,250693
-8.630298,41.157801,250699
-8.629947,41.157306,250704
-8.628741,41.156892,276261
-8.627814,41.156091,80864
-8.627436,41.155677,80867
-8.627823,41.156154,80864
-8.628246,41.157324,274013
-8.627976,41.157711,274015
-8.627967,41.157846,274017
-8.62812,41.15826,274020
-8.629218,41.158818,250687
-8.629371,41.158809,250688
-8.630271,41.158287,231188
-8.630415,41.158206,231193
-8.63217,41.158476,288430
-8.633322,41.15871,288419
-8.633826,41.158791,288419
-8.633124,41.158899,52556
-8.624304,41.159079,208982
-8.624754,41.159727,208974
-8.627922,41.156253,80864
-8.628516,41.156892,80864
-8.628705,41.157045,189274
-8.628084,41.157801,274016
-8.628786,41.158908,148165
-8.628678,41.160051,136779
-8.628741,41.159943,136780
-8.628876,41.15925,136780
-8.629272,41.158908,276241
-8.630208,41.158242,276264
-8.630019,41.157279,276254
-8.629434,41.156901,208934
-8.629668,41.156001,2936
-8.628318,41.157423,274013
-8.628228,41.157459,274013
-8.628183,41.157963,225355
-8.629308,41.158809,225309
-8.629785,41.158755,276244
-8.630208,41.158305,276247
-8.630262,41.157963,276248
-8.630289,41.157477,276252
-8.63082,41.157,10197
-8.631621,41.156847,259928
-8.632359,41.157675,259926
-8.632746,41.158134,197347
-8.633628,41.158692,288419
-8.630028,41.158953,156185
-8.62992,41.158665,276245
-8.630172,41.158251,276264
-8.630271,41.157765,276250
-8.630235,41.157531,276251
-8.629686,41.157108,276256
-8.629182,41.156964,276260
-8.628705,41.156838,80865
-8.628624,41.157036,276263
-8.628372,41.156847,80864
-8.627715,41.156091,80864
-8.627715,41.15592,80864
-8.627733,41.155839,80864
-8.627571,41.155659,80867
-8.6328,41.158539,288425
-8.631153,41.158269,288426
-8.631045,41.158251,288426
-8.630352,41.15808,288436
-8.62974,41.15709,276256
-8.629443,41.156775,208935
-8.624538,41.159943,208041
-8.624412,41.159133,208982
-8.623611,41.158224,53210
-8.624088,41.157162,80863
-8.624718,41.157261,2949
-8.624907,41.157261,2951
-8.625411,41.155722,10814
-8.626248,41.155704,53222
-8.626446,41.155947,273139
-8.6283,41.157189,276272
-8.628201,41.157252,276273
-8.627958,41.157594,276278
-8.628498,41.158737,134547
-8.62461,41.159187,208980
-8.623422,41.158494,208986
-8.624061,41.158863,208983
-8.623863,41.159142,16855
-8.630505,41.159511,156182
-8.63046,41.159421,156182
-8.630415,41.159331,156182
-8.630199,41.158935,156185
-8.630298,41.158917,156185
-8.630154,41.158692,276245
-8.630163,41.158584,276246
-8.630361,41.1579,276249
-8.630145,41.157387,276253
-8.629857,41.157216,250705
-8.629281,41.157072,274005
-8.628462,41.15691,80864
-8.627616,41.155893,80864
-8.630298,41.157378,10192
-8.630028,41.157189,276254
-8.629731,41.156973,276256
-8.629497,41.15664,208935
-8.629821,41.155776,2938
-8.633466,41.158602,164196
-8.631423,41.158206,288425
-8.631018,41.158161,288426
-8.630334,41.157954,276248
-8.630352,41.157558,276251
-8.624385,41.157225,2949
-8.62533,41.157351,2951
-8.629002,41.159952,244206
-8.628678,41.159853,136780
-8.62893,41.15907,136780
-8.629317,41.158854,276242
-8.629902,41.15862,276245
-8.630343,41.157945,276249
-8.629353,41.156964,276258
-8.627949,41.157477,276275
-8.627805,41.157576,2965
-8.627121,41.157504,2967
-8.625078,41.15718,2971
-8.625159,41.156172,10813
-8.623242,41.155803,10801
-8.624565,41.157216,2949
-8.625321,41.157378,2951
-8.624223,41.157171,80863
-8.624592,41.157144,2949
-8.626374,41.157549,2951
-8.62758,41.157729,2952
-8.627967,41.157954,276267
-8.628192,41.158539,134545
-8.629353,41.158899,276242
-8.630073,41.158539,276246
-8.630226,41.157522,276251
-8.631126,41.156874,10197
-8.632017,41.157297,259927
-8.632953,41.158278,131992
-8.624133,41.159061,16855
-8.624232,41.158989,16854
-8.628408,41.157333,225388
-8.628084,41.157711,274015
-8.628462,41.15862,134547
-8.628471,41.160177,148169
-8.628129,41.157234,276273
-8.627976,41.157369,276274
-8.62794,41.157504,276275
-8.627859,41.158161,276268
-8.62632,41.159061,2652
-8.624907,41.159772,2652
-8.624142,41.160078,208041
-8.628381,41.157234,274012
-8.628264,41.157414,274013
-8.628255,41.158404,274023
-8.62884,41.159448,148168
-8.630127,41.157558,250701
-8.629713,41.157045,276256
-8.629299,41.157,276258
-8.628012,41.157585,2960
-8.626068,41.157396,2970
-8.625006,41.157207,2971
-8.62497,41.156595,80861
-8.627769,41.157756,2953
-8.627616,41.157828,2952
-8.627922,41.157765,2956
-8.627949,41.158044,276267
-8.628732,41.1588,134548
-8.628813,41.159106,148168
-8.623359,41.156937,80862
-8.623566,41.156946,80862
-8.623692,41.157018,80862
-8.624511,41.157108,12223
-8.625087,41.156469,10813
-8.632737,41.157909,48894
-8.632188,41.157432,259927
-8.632089,41.157315,259927
-8.631954,41.157153,259927
-8.631729,41.156901,259927
-8.631387,41.156613,197349
-8.63127,41.156703,10200
-8.631126,41.15682,10197
-8.630991,41.156883,10197
-8.630892,41.156955,10197
-8.630793,41.157009,10197
-8.630604,41.157099,10197
-8.630451,41.15718,10197
-8.63019,41.15727,10195
-8.630073,41.157243,276254
-8.629488,41.157,276257
-8.628156,41.157369,276274
-8.627985,41.158035,276267
-8.627931,41.158215,276268
-8.627922,41.158314,276269
-8.627589,41.155848,80864
-8.628417,41.156793,80864
-8.628147,41.157576,274014
-8.627949,41.157783,276279
-8.628633,41.158818,134548
-8.628579,41.160105,148169
-8.627715,41.155641,127916
-8.628192,41.156595,80864
-8.628093,41.157306,276274
-8.62794,41.157369,276274
-8.627886,41.157666,276278
-8.628705,41.158728,134548
-8.628534,41.159898,148168
-8.633286,41.158692,52556
-8.633061,41.159223,52556
-8.627742,41.155965,80864
-8.628507,41.157207,274012
-8.62803,41.157765,274016
-8.627229,41.158683,2653
-8.625105,41.159628,2652
-8.624862,41.159781,2652
-8.624664,41.159862,2652
-8.623233,41.158485,208986
-8.623404,41.15844,53210
-8.623962,41.158791,208983
-8.624214,41.159097,16855
-8.623215,41.159493,3585
-8.624628,41.159601,208975
-8.63352,41.158638,128147
-8.633034,41.159214,52556
-8.624448,41.159142,208981
-8.623467,41.158629,208984
-8.63307,41.158557,164198
-8.631009,41.158233,288426
-8.630766,41.158188,288426
-8.630244,41.157558,276251
-8.628894,41.156991,276261
-8.628471,41.157099,276271
-8.628039,41.158332,276270
-8.628813,41.158926,276276
-8.629866,41.158692,276245
-8.630244,41.157504,250701
-8.628912,41.157036,274008
-8.627778,41.156154,80864
-8.630676,41.159736,142764
-8.629983,41.158845,156185
-8.629929,41.158665,276245
-8.630271,41.158116,276264
-8.629929,41.157135,276255
-8.629011,41.156919,276260
-8.628291,41.156595,80864
-8.630577,41.15961,156181
-8.630172,41.159079,156184
-8.630181,41.158998,156185
-8.630001,41.158521,276246
-8.630181,41.158332,276247
-8.630082,41.157288,276254
-8.62866,41.157018,276263
-8.62776,41.155983,80864
-8.623836,41.159241,16855
-8.624484,41.159214,208981
-8.624637,41.159691,208975
-8.624664,41.159808,208974
-8.625555,41.159538,2652
-8.626545,41.159106,2652
-8.626761,41.159007,2652
-8.627319,41.158773,2653
-8.627409,41.158728,2653
-8.628498,41.158755,134547
-8.629578,41.158827,276243
-8.630028,41.158584,276245
-8.630334,41.15799,288438
-8.630325,41.15763,276251
-8.629587,41.156973,276257
-8.629668,41.15619,2934
-8.632917,41.158548,288432
-8.631126,41.15835,288427
-8.630676,41.158548,288427
-8.630316,41.15871,156185
-8.629974,41.15808,250629
-8.629011,41.157243,225410
-8.628867,41.157153,225402
-8.628642,41.157072,274010
-8.627958,41.157324,276274
-8.626392,41.157369,2969
-8.624889,41.157054,10812
-8.625015,41.156874,10812
-8.625267,41.156001,10813
-8.623557,41.155704,10798
-8.623269,41.155812,10801
-8.624961,41.157315,2951
-8.626392,41.157549,2951
-8.627562,41.15772,2952
-8.627733,41.157738,2953
-8.627967,41.1579,276266
-8.628003,41.15817,276268
-8.628129,41.158359,276270
-8.629434,41.158791,276242
-8.629947,41.158611,276245
-8.630451,41.158251,231194
-8.632215,41.158512,288430
-8.633196,41.158683,288418
-8.633772,41.1588,288419
-8.627553,41.15592,80864
-8.628282,41.157045,276271
-8.628399,41.157,276271
-8.62803,41.157729,225394
-8.62803,41.158098,274019
-8.626491,41.159097,2652
-8.628273,41.157495,250667
-8.628075,41.157657,274015
-8.626698,41.157612,2967
-8.625267,41.157432,2971
-8.625159,41.156712,10812
-8.625051,41.155623,11479
-8.630307,41.159286,156182
-8.629965,41.158881,156185
-8.630163,41.158278,250696
-8.63028,41.15781,250699
-8.629533,41.15709,250708
-8.628813,41.157,276261
-8.627832,41.157558,2964
-8.625609,41.157243,2971
-8.625105,41.156559,10813
-8.625249,41.155605,11479
-8.624439,41.159502,208976
-8.624484,41.160159,229911
-8.627634,41.155659,80867
-8.628408,41.156748,80864
-8.62848,41.156829,80864
-8.628561,41.15691,80865
-8.627931,41.157603,276278
-8.627904,41.157954,276267
-8.628552,41.158746,134547
-8.628561,41.159934,148168
-8.624745,41.159691,208975
-8.62389,41.158701,208984
-8.623764,41.157567,53210
-8.624754,41.157207,2950
-8.624718,41.157774,3587
-8.624412,41.158584,3587
-8.627994,41.156451,80864
-8.628354,41.156865,80864
-8.628264,41.157306,276273
-8.628012,41.157558,276275
-8.628012,41.158188,276268
-8.628633,41.158827,134548
-8.629749,41.158809,276244
-8.63055,41.158251,231194
-8.631882,41.158485,288429
-8.633556,41.158809,288419
-8.633673,41.158665,164195
-8.631675,41.158332,288425
-8.631297,41.158251,288425
-8.630739,41.158161,288426
-8.630496,41.158116,288433
-8.629704,41.157054,276256
-8.628966,41.157018,276261
-8.628498,41.157117,276271
-8.627994,41.157387,276274
-8.627994,41.15817,276268
-8.628831,41.159043,148168
-8.628615,41.159718,148168
-8.625474,41.157369,2951
-8.62776,41.157756,2953
-8.628075,41.15826,276269
-8.628336,41.158575,134546
-8.629515,41.158872,276243
-8.629632,41.158809,276243
-8.629884,41.158683,276245
-8.630226,41.158341,276247
-8.632125,41.158458,288430
-8.624511,41.157171,2949
-8.626338,41.157531,2951
-8.627715,41.157747,2952
-8.627886,41.157738,2955
-8.628039,41.158071,276267
-8.628327,41.158503,134546
-8.628885,41.159007,148167
-8.628615,41.160186,136779
-8.627553,41.155821,80868
-8.628417,41.156847,80864
-8.628507,41.156955,80865
-8.628633,41.157081,189274
-8.628363,41.157405,225387
-8.627634,41.157612,2966
-8.626383,41.157441,2969
-8.625294,41.157252,2971
-8.633187,41.15898,52556
-8.630244,41.15745,276252
-8.628867,41.157009,276261
-8.62821,41.157144,276272
-8.626878,41.157342,2967
-8.625384,41.157126,2971
-8.625177,41.157171,2971
-8.625015,41.156703,10812
-8.62362,41.155605,10797
-8.623449,41.155704,10798
-8.630352,41.157432,276252
-8.630172,41.15727,276254
-8.629263,41.156946,276258
-8.628525,41.157072,276271
-8.627976,41.158287,276269
-8.625897,41.159349,2652
-8.624097,41.160069,208041
-8.630784,41.15817,288426
-8.630046,41.15736,189270
-8.628858,41.157081,274008
-8.628381,41.157243,274012
-8.628075,41.15772,274015
-8.628075,41.158242,274020
-8.628768,41.158728,134548
-8.62974,41.158755,276244
-8.630055,41.158674,276245
-8.630838,41.158422,288427
-8.633034,41.158683,288418
-8.624646,41.159376,208978
-8.628759,41.159835,136780
-8.628993,41.158944,136782
-8.629659,41.158881,276243
-8.629929,41.158701,276245
-8.630262,41.15826,276264
-8.630154,41.157504,276252
-8.629686,41.157081,276256
-8.629533,41.156712,208935
-8.629533,41.156568,208935
-8.629497,41.156478,2934
-8.629758,41.155713,2939
-8.630865,41.159934,142763
-8.630586,41.159574,156181
-8.630244,41.159259,156182
-8.630253,41.159142,156183
-8.630325,41.159079,156184
-8.630055,41.158512,250694
-8.630199,41.158296,250696
-8.630172,41.157558,250700
-8.629416,41.157054,274004
-8.628192,41.157432,276274
-8.627229,41.157558,2967
-8.625438,41.157234,2971
-8.625321,41.157207,2971
-8.624907,41.157234,128158
-8.624565,41.157909,3587
-8.624448,41.158422,3587
-8.624331,41.158863,3587
-8.62443,41.158854,3587
-8.62362,41.158755,208984
-8.624646,41.159502,208976
-8.624637,41.159655,208975
-8.624718,41.159556,208975
-8.623962,41.159187,16855
-8.623593,41.160195,208041
-8.624295,41.160015,208041
-8.625249,41.159619,2652
-8.62686,41.158962,2652
-8.627328,41.158692,2653
-8.628462,41.158737,134547
-8.629299,41.15889,276241
-8.629515,41.158845,276243
-8.629803,41.158737,276244
-8.630136,41.158494,276246
-8.630361,41.157873,276249
-8.629992,41.157153,276255
-8.629515,41.156613,208935
-8.629677,41.15592,225124
-8.630964,41.158314,288427
-8.632656,41.158575,288431
-8.628165,41.157657,274014
-8.628264,41.15745,274013
-8.628021,41.157576,274014
-8.627931,41.157801,276280
-8.628174,41.158485,134545
-8.629182,41.158881,276241
-8.630091,41.158512,276246
-8.631495,41.158368,288427
-8.633691,41.158719,288419
-8.624646,41.159079,208981
-8.624619,41.159403,208978
-8.62461,41.159502,208976
-8.6247,41.159763,208974
-8.628102,41.157351,276274
-8.628084,41.157423,276274
-8.62722,41.157531,2967
-8.625681,41.157288,2971
-8.625204,41.157225,2971
-8.625015,41.15718,2971
-8.625186,41.156316,10813
-8.623341,41.155794,10800
-8.624664,41.160024,276584
-8.6247,41.159619,208975
-8.624349,41.157144,2949
-8.62488,41.157252,2951
-8.625123,41.157306,2951
-8.625303,41.157324,2951
-8.62542,41.157333,2951
-8.625528,41.157351,2951
-8.625825,41.157423,2951
-8.626149,41.157504,2951
-8.626239,41.15754,2951
-8.626824,41.157621,2952
-8.627328,41.157657,2952
-8.627427,41.157648,2952
-8.627769,41.157711,2953
-8.628048,41.15817,276268
-8.628057,41.158305,276269
-8.629308,41.158899,250687
-8.629515,41.15889,250688
-8.629785,41.158773,276244
-8.630604,41.15826,231194
-8.63271,41.158566,288431
-8.625177,41.155605,11479
-8.623863,41.155614,10796
-8.624394,41.157171,2949
-8.625789,41.157459,2951
-8.624016,41.157099,80863
-8.626581,41.157612,2952
-8.627985,41.157855,2959
-8.628057,41.157981,276267
-8.628651,41.158701,134548
-8.62947,41.158809,276242
-8.629596,41.158791,276243
-8.630082,41.158206,250696
-8.6301,41.157468,250702
-8.629731,41.15709,276256
-8.629578,41.156163,2934
-8.624754,41.160006,276584
-8.6247,41.159916,276585
-8.624673,41.159646,208975
-8.623791,41.158584,208984
-8.630136,41.157477,250701
-8.630109,41.157288,276254
-8.629758,41.157027,276256
-8.629407,41.157054,250654
-8.628507,41.156802,80864
-8.627553,41.155767,80868
-8.624142,41.156136,18393
-8.623944,41.156703,18393
-8.624691,41.157171,12223
-8.624844,41.15718,12224
-8.625213,41.156172,10813
-8.623305,41.158584,208986
-8.624565,41.159394,208978
-8.624547,41.159682,208975
-8.62371,41.158809,208984
-8.624655,41.159538,208976
-8.624673,41.159826,208974
-8.628309,41.157279,274012
-8.628372,41.15736,274012
-8.628084,41.157711,274015
-8.626716,41.157459,2968
-8.625447,41.157279,2971
-8.625105,41.156802,10812
-8.625357,41.155722,10814
-8.623431,41.155668,10798
-8.628318,41.157333,274012
-8.62821,41.157333,274013
-8.628408,41.157342,274012
-8.62821,41.157468,274013
-8.627994,41.157711,225395
-8.628003,41.158386,276270
-8.626815,41.158944,2652
-8.62569,41.15943,2652
-8.625204,41.159655,2652
-8.624493,41.159925,208041
-8.627688,41.155776,80864
-8.628678,41.157009,276263
-8.628066,41.157531,274013
-8.628687,41.158359,278849
-8.628777,41.159709,136780
-8.624637,41.159943,276585
-8.623962,41.159025,208983
-8.623764,41.158908,208983
-8.623611,41.159313,16853
-8.633124,41.158575,164198
-8.63082,41.158179,288426
-8.630586,41.158161,288433
-8.629587,41.157054,276257
-8.627778,41.155623,127916
-8.627571,41.155758,127920
-8.628003,41.156325,80864
-8.628147,41.156478,80864
-8.628579,41.157045,189274
-8.62812,41.157441,276274
-8.62794,41.157495,276275
-8.62803,41.158413,134544
-8.629173,41.158917,276241
-8.63019,41.158296,276247
-8.629938,41.157198,276255
-8.62947,41.156829,208934
-8.629758,41.155857,2937
-8.624232,41.159214,208982
-8.63073,41.159835,142764
-8.630424,41.159358,156182
-8.63001,41.158827,156185
-8.629974,41.158521,276246
-8.630226,41.157531,276251
-8.630181,41.157378,276253
-8.629767,41.157,276256
-8.629362,41.157072,274005
-8.629092,41.157198,225420
-8.628975,41.157153,225404
-8.62875,41.157171,274010
-8.628372,41.157279,274012
-8.627904,41.157603,276278
-8.628705,41.158908,134549
-8.628615,41.159673,148168
-8.628633,41.159772,148168
-8.628642,41.159889,148168
-8.62821,41.157585,250667
-8.62803,41.157909,274018
-8.627922,41.158008,274018
-8.628147,41.158242,274020
-8.629272,41.158836,250687
-8.630064,41.158413,250694
-8.629722,41.15727,250645
-8.62947,41.156559,208935
-8.62389,41.158863,208983
-8.624682,41.159718,208974
-8.623485,41.158584,208984
-8.623944,41.159142,16855
-8.628129,41.156955,80864
-8.62362,41.160132,208041
-8.624313,41.159997,208041
-8.623206,41.158386,208986
-8.623485,41.158539,208984
-8.624097,41.158854,208983
-8.624466,41.159097,208982
-8.624619,41.159358,208978
-8.624655,41.15961,208975
-8.627859,41.15628,80864
-8.628264,41.15727,276273
-8.627958,41.157747,276279
-8.628318,41.158566,134546
